822;2315;Casanovas-Riba,Paola;(244) 616-3629;741 Ann Ave.
823;3322;del,Lupita;(586) 717-5632;23 Kent St.
824;4684;Franco,Modesto;(890) 780-5763;4 Fairground Avenue
825;1807;Morante,Modesto;(958) 671-5221;20 Deerfield Lane
826;3255;Ferrero,Clemente;(203) 272-8879;9618 Lower River St.
827;2581;Ferrera,Guiomar;(412) 374-4809;50 New Rd.
828;2011;Borrell-Armas,Araceli;(700) 831-5400;534 Clinton Street
829;4636;Gutierrez,Jorge;(536) 847-4736;56 Marsh Drive
830;4807;Mamen,Beatriz;(853) 399-2912;901 Belmont Street
831;1972;Rivero,Vicenta;(719) 895-4064;34 West Pleasant St.
832;1602;Solé-Palma,Vicenta;(579) 455-3524;61 Fulton Street
833;4331;Beltrán,Alejandra;(952) 284-4700;38 Nut Swamp St.
834;1226;Casanova,Ruperta;(819) 878-4303;505 Evergreen Dr.
835;3060;Ayala,Nicolás;(467) 290-0508;353 Sherman St.
836;4033;del,Leopoldo;(590) 409-5907;764 New St.
837;4333;del,Haroldo;(266) 570-8715;2 Delaware Lane
838;2058;Pastora,Juanita;(471) 733-8756;940 S. Thomas Ave.
839;1834;Manuel,Jenny;(616) 501-9475;8459 Wagon Road
840;2220;Cantero,Belén;(814) 815-8592;815 Victoria Ave.
841;4947;Grande,Candela;(628) 340-8842;7019 Maple St.
842;4751;Sans,Socorro;(994) 397-7201;7328 Marsh St.
843;1909;Antúnez,Nazaret;(644) 968-4427;7379 Nut Swamp Dr.
844;3937;Teruel,Yago;(549) 850-2390;67 Bald Hill St.
845;1312;Crespi,Lola;(506) 841-6393;4 Proctor Ave.
846;2312;Agudo,Matías;(340) 492-0275;9 Lake St.
847;1935;Redondo,Luisa;(383) 357-1843;501 Foster Ave.
848;4759;Trillo,Isa;(405) 559-9778;7652 Lakeshore Court
849;2738;Estevez,Asdrubal;(268) 398-7609;490 Beacon St.
850;1432;Blázquez,Ruth;(310) 577-6728;9050 West Catherine Dr.
851;1024;del,Hernando;(811) 765-3302;8438 Joy Ridge Drive
852;1027;Vilanova,Silvio;(403) 928-7118;9656 Beaver Ridge St.
853;4831;Andrade,Damián;(607) 905-6893;106 Market Ave.
854;2280;Velasco,Patricio;(384) 958-4888;8615 W. Pine Lane
855;4912;Mendizábal,Antonio;(324) 284-9902;9323 E. Old York St.
856;1703;Escudero,Aitana;(836) 752-4390;8819 Oak Ave.
857;4865;Castell,Magdalena;(574) 870-1271;9910 Essex St.
858;2563;del,Baltasar;(422) 535-5367;142 Windfall St.
859;3224;Samper,Martirio;(415) 828-3663;9809 Gates Street
860;2446;Haro,Arsenio;(415) 947-3697;510 West Homewood Ave.
861;3146;Nevado,Herminia;(655) 247-5450;9 Nut Swamp Road
862;1695;Luís-Bernat,Apolonia;(726) 230-1885;52 Glenridge Street
863;1476;Porcel,Lina;(301) 446-4931;8788 Birchpond Circle
864;1562;Luis,José;(205) 948-8280;559 Young St.
865;4062;Chaparro,Belen;(216) 341-9188;114 Carriage Lane
866;2029;Cerdán,Poncio;(922) 668-4401;328 E. Windfall Ave.
867;2179;Doménech,Andrés;(929) 916-9742;9123 Shub Farm Road
868;4958;Apolinar,Cecilio;(294) 465-2217;120 Whitemarsh St.
869;4941;Ropero,Otilia;(358) 731-3798;9690 Princess Ave.
870;3540;de,Severo;(352) 604-1886;8948 St Louis Ave.
871;1753;Julián,Chuy;(316) 723-5488;748 East Brown St.
872;3292;Campo-Bueno,Adelia;(900) 365-3438;679 Oak Meadow Ave.
873;3049;Paniagua-Antúnez,Anacleto;(232) 995-8639;490 W. Vernon Street
874;2717;Larrea,Régulo;(713) 359-4317;279 Magnolia Avenue
875;1705;Guardiola,Pacífica;(206) 847-8774;9589 Thorne Ave.
876;4731;Aramburu,Victorino;(411) 376-4315;899 Shipley Ave.
877;4728;Mata,Bibiana;(938) 721-2256;46 Victoria Court
878;1721;Grande,Florentina;(419) 442-9188;8664 Oak Valley Drive
879;3342;Coello,Cayetano;(763) 952-1502;922 West Leeton Ridge St.
880;4609;Gascón,Florinda;(723) 961-1436;7880 Leeton Ridge Avenue
881;1384;Ríos,Valeria;(233) 477-9648;92 Marvon St.
882;2655;Moya,Blanca;(347) 835-6563;905 Wrangler Lane
883;2684;Cáceres,Soraya;(732) 949-7420;9096 Clark Lane
884;4197;Rosselló,Rufina;(334) 788-2547;9783 Poplar Street
885;3348;Almazán,Abril;(355) 952-4381;744 Coffee Ave.
886;2361;Pinto,Sandalio;(875) 650-4506;10 Rockwell Road
887;4047;Rosselló,Urbano;(650) 311-4823;395 W. Coffee St.
888;3185;Ferreras,Aurelio;(944) 439-2624;499 Second Dr.
889;2131;Pujol,Aroa;(283) 827-0141;56 Nut Swamp Circle
890;4536;de,Calista;(975) 594-0844;943 Holly Ave.
891;2096;Contreras,Teófilo;(990) 738-6040;9752 Blackburn Dr.
892;4088;Cabañas,Milagros;(770) 545-8863;8821 Rockville Lane
893;1059;Sans,Gonzalo;(334) 305-7194;6 Newport Court
894;1299;Bou,Sofía;(602) 467-4837;309 South Hill Field St.
895;1176;Gabino,Leandro;(939) 500-3265;7363 St Louis Street
896;4091;Royo,Angelina;(987) 536-2384;8877 Selby Rd.
897;4136;Fonseca-Granados,Pío;(730) 738-3338;35 Airport Street
898;2992;Miguel,Luis;(330) 201-7051;858 Primrose Lane
899;2538;Lucas,Blanca;(932) 338-3282;824 Woodside Avenue
900;3438;Luis,José;(878) 237-0878;917 NW. Leatherwood Court
901;3855;Sierra,Leonel;(403) 429-9891;21 Creek Drive
902;3218;Palacio,Calixto;(705) 444-0556;39 Goldfield Rd.
903;1207;Pla,Eugenio;(879) 591-2306;972 Stillwater St.
904;3281;Arana,Daniela;(467) 399-9709;86 Logan Dr.
905;4942;Casares,Amancio;(744) 598-1150;88 Maple Circle
906;1448;Lamas,Leopoldo;(857) 769-7335;31 Studebaker St.
907;2216;del,Pascual;(894) 916-8764;34 E. Lafayette Court
908;2869;Llamas,Dionisia;(546) 437-8882;2 Ridgeview Dr.
909;1475;Falcó,Amada;(928) 743-6374;75 Jefferson Lane
910;2862;Enríquez,Óscar;(751) 725-0334;5 Circle Dr.
911;1500;Bastida,Cecilio;(453) 596-2200;612 Silver Spear Dr.
912;3922;Aznar,Leocadia;(623) 788-7862;8627 Bayberry Street
913;3702;Iniesta,Anabel;(920) 438-1880;4 Bank Dr.
914;4852;Narváez,Lilia;(752) 297-5212;8579 Greenview St.
915;2173;Egea,Adriana;(693) 681-7202;8483 Sugar Ave.
916;1304;del,Pepita;(455) 437-3253;8995 Rockledge Street
917;4512;Ángel,Luis;(212) 757-8062;9834 Pennington Ave.
918;4933;Sanmiguel,Angelina;(904) 210-8504;14 Charles Ave.
919;3500;Solé,Catalina;(203) 626-2113;178 Oakland Lane
920;1433;Benavides,Manuela;(671) 220-0042;7690 Glenridge Street
921;3173;Lastra,Teresa;(547) 966-8598;9105 E. Bayberry Avenue
922;2881;Jover,Marianela;(623) 913-9558;8489 Colonial St.
923;2537;Zaragoza,Ainara;(715) 291-1286;7266 Shady Drive
924;3413;Porfirio,Claudio;(354) 237-3268;493 Summer Avenue
925;2616;Felipe,Andrés;(269) 935-1685;254 Kingston Street
926;1867;Fiol,Encarnación;(646) 203-3225;37 Garfield Dr.
927;2756;de,Fátima;(806) 938-4587;92 Peg Shop Rd.
928;2330;Vigil,Maximino;(633) 955-6590;457 Orange Street
929;2291;Luisa,María;(987) 947-7889;62 Swanson Dr.
930;2591;Bello,Beatriz;(946) 604-6365;269 Hartford St.
931;3335;Rosalina,Eloísa;(696) 763-2316;15 East Richardson Drive
932;4959;Rios,Ibán;(461) 831-9487;859 Foxrun Ave.
933;4828;Mascaró-Borrell,Rufino;(695) 531-1875;6 Monroe Ave.
934;1719;Paredes,Félix;(936) 854-3061;7465 Rosewood Road
935;4475;Aznar,Lucho;(691) 840-0840;85 Brewery Lane
936;1911;del,Encarnacion;(810) 733-6823;8987 Tunnel Court
937;1592;Bautista,Juan;(392) 721-3723;618 North Park Drive
938;1523;Ugarte,Leonor;(244) 975-9008;749 Honey Creek St.
939;2887;de,Hermenegildo;(574) 310-1480;401 Arcadia St.
940;3836;Benavides,Lisandro;(562) 687-6697;61 Aspen Street
941;2159;Milla,Zacarías;(362) 958-3945;8842 Albany Dr.
942;1030;Ponce-Quintana,Leyre;(425) 692-2477;7761 Glenridge St.
943;2534;Moreno,Palmira;(844) 204-7819;7542 Logan Ave.
944;2135;Bermúdez,Amancio;(707) 398-6865;906 North Marshall Drive
945;1127;Téllez,Baltasar;(469) 519-2773;566 Old Windsor Street
946;2242;Fernanda,María;(592) 732-7144;363 Carson Lane
947;4812;Galván,Héctor;(602) 356-3808;8046 Clay Street
948;3660;Rincón-Roldan,Matías;(640) 568-0785;36 South Lake Forest Lane
949;4595;Folch,Benigno;(400) 512-4755;437 Jockey Hollow Dr.
950;2070;Bejarano,Ariel;(415) 935-8378;135 Airport Ave.
951;1387;Villa,Román;(664) 297-3908;8857 Gonzales Street
952;3622;Ibarra,Dimas;(843) 208-4225;9538 South Wall St.
953;4546;Pavón,Íñigo;(336) 204-3889;8478 Vernon Lane
954;3729;Olivé,Fernanda;(911) 488-1913;7133 E. West St.
955;2908;Chucho,Norberto;(535) 815-9607;26 Sycamore Street
956;3927;Salcedo,Clementina;(295) 730-6919;746 Marsh Ave.
957;3738;Paredes,Brunilda;(743) 483-8112;53 Cedarwood St.
958;2947;Gras,Ester;(831) 249-5449;86 N. Poor House Ave.
959;3600;del,Jonatan;(960) 905-6170;7017 Walt Whitman Street
960;3419;Polo,Susanita;(214) 703-7189;7952 Durham St.
961;3985;Galván,Emiliano;(944) 933-0069;7788 S. Princeton Court
962;1050;Téllez,Palmira;(429) 932-6260;7707 Beech Ave.
963;1043;José,Gracia;(922) 644-8881;9307 Riverside Dr.
964;1542;Alejo,Ariel;(405) 986-6020;954 S. Nichols Rd.
965;3342;Antonio,Juan;(890) 409-6135;584 Pumpkin Hill Dr.
966;4948;Jáuregui,Guiomar;(252) 913-1668;9799 E. Pumpkin Hill Lane
967;3739;Luz,Mayte;(622) 688-5821;60 Thatcher Court
968;3066;López,Florencio;(255) 804-7439;8606 Edgewood Lane
969;4435;Sedano,Pepito;(815) 908-2066;8408 Broad Ave.
970;4476;Gelabert,Aitana;(601) 823-1097;417 Nut Swamp Lane
971;2241;Pellicer,Luis;(297) 326-4044;638 Jennings Street
972;2863;Pereira,Herminio;(952) 610-9397;307 Fairview Avenue
973;2980;Quintero,Primitiva;(773) 942-8792;9182 Market St.
974;4625;Esparza,Evangelina;(516) 557-3412;55 Lake Forest Drive
975;3293;Aguiló,Celia;(921) 425-7436;1 Plymouth St.
976;3063;del,Olivia;(689) 655-6058;8279 Main Street
977;4828;Bautista,Juan;(671) 524-5360;918 Fordham St.
978;4863;Cañete,Carina;(910) 903-9965;508 Cypress St.
979;2049;Calatayud,Ambrosio;(904) 731-9687;24 Railroad Court
980;3579;de,Ildefonso;(455) 701-2540;634 Rockaway St.
981;1238;Baeza-Rodriguez,Edelmira;(864) 567-3221;957 South Arcadia Street
982;1151;Castro,Socorro;(241) 803-9393;750 Vernon Ave.
983;4514;Ávila,Calixto;(237) 839-2784;35 Miller St.
984;2070;de,Severiano;(362) 504-0521;7545 Yukon Street
985;3635;Valls,Olimpia;(205) 311-7938;75 Victoria St.
986;4329;del,Vito;(459) 473-8039;7654 Creek St.
987;2791;Arteaga,Teodosio;(956) 901-0189;829 Devonshire Street
988;3781;Luis,Juan;(289) 371-6935;48 North Arch St.
989;1940;del,Olivia;(534) 741-5424;818 North Ridge St.
990;4729;Peña,Nicanor;(562) 803-1918;7 Hill Field St.
991;3379;Torre,Elena;(703) 578-2309;13 4th Rd.
992;4215;Zabala,Adriana;(394) 282-3814;308 Elmwood Ave.
993;2364;Carnero,Yésica;(733) 346-2538;37 Sunbeam Lane
994;2292;Miguel,Luis;(350) 800-2197;679 Philmont St.
995;2320;Salom,Josué;(853) 698-8173;324 Augusta St.
996;1219;Tomé,Montserrat;(946) 694-2288;7606 Alderwood Rd.
997;3594;Izaguirre-Coll,Berta;(718) 641-6619;8672 S. Mechanic Dr.
998;3545;Arnaiz,Asunción;(352) 826-4955;20 Marvon Rd.
999;3554;Porras,Nilo;(473) 640-7258;116 Division Lane
